Offer_Score,Claim_Amt,Current_Premium,Car_Price,LoanReason,JobType,Car_Age,DerogatoryMarks,Delinquencies,CredLineAge,Inquiries,CredLines,Rating_Category,CustID
0,23400,35634,61149,DebtCon,Other,,0,0,204.6427862,0,13,41.11515894,SKOR00566
0,23500,95289,122273,HomeImp,Mgr,9,0,0,118.6161343,1,23,30.44727454,SKOR00571
0,23500,,90205,HomeImp,Other,9,0,0,169.0149735,0,16,38.69873592,SKOR00576
0,23500,90246,119320,DebtCon,Other,22,0,0,239.2596449,1,26,41.33669648,SKOR00581
0,23500,44952,70191,DebtCon,Office,6,0,0,164.9639399,1,26,35.78815771,SKOR00586
0,23500,68049,93394,DebtCon,Mgr,6,0,0,191.1124423,2,18,32.13282224,SKOR00591
1,23500,54816,87000,DebtCon,Other,3.5,0,1,223.2,0,17,,SKOR00596
1,23500,,143168,DebtCon,Office,10,,,,,,35.73356733,SKOR00601
0,23500,75708,102198,DebtCon,Mgr,2,,,231.4343159,5,23,42.17978642,SKOR00606
0,23500,62742,111921,DebtCon,ProfExe,15,0,3,282.9760159,0,36,27.14820546,SKOR00612
0,23500,132737,285749,HomeImp,Mgr,4,0,0,213.3929949,0,14,31.23611381,SKOR00617
0,23500,,66217,DebtCon,Other,24,0,1,122.1475515,1,8,20.17202126,SKOR00622
0,23500,55731,89079,DebtCon,Mgr,4,0,0,273.6743799,1,25,33.50940904,SKOR00627
0,23500,147696,118200,,ProfExe,4,0,0,103.6727859,2,34,30.36171141,SKOR00632
0,23500,86144,138953,DebtCon,Other,13,0,0,110.0541983,3,15,41.8416909,SKOR00637
1,23500,,116983,HomeImp,Other,,0,1,143.4146448,0,10,35.06031985,SKOR00642
0,23600,30758,57280,DebtCon,Other,13,0,0,104.3956905,2,24,31.12039863,SKOR00647
0,23600,87875,139025,DebtCon,Other,10,0,0,112.9125146,2,15,38.50589728,SKOR00652
0,23600,36438,80176,DebtCon,ProfExe,10,0,0,289.7015389,0,19,39.92995455,SKOR00657
0,23600,141000,175000,DebtCon,Other,2,0,0,192.7666667,0,35,,SKOR00663
0,23600,126254,169638,DebtCon,ProfExe,6,0,0,176.7491631,0,38,17.62092021,SKOR00668
0,23600,140284,182591,DebtCon,ProfExe,21,0,0,224.9413467,0,24,41.8717558,SKOR00673
0,23600,56023,83659,DebtCon,Mgr,5,0,0,267.7555345,2,25,32.20078133,SKOR00678
0,23700,,78878,DebtCon,Sales,4,0,0,408.1876462,0,23,24.20093583,SKOR00683
0,23700,57553,101656,HomeImp,ProfExe,19,0,0,648.3284926,0,23,22.84647896,SKOR00688
1,23700,43712,75191,DebtCon,Office,6,0,0,50.71753483,2,18,37.10325125,SKOR00693
0,23700,144373,180927,DebtCon,ProfExe,5,,,175.8153754,5,43,40.31579003,SKOR00698
0,23700,62949,99295,HomeImp,Office,15,0,0,145.3552803,0,14,36.03276029,SKOR00703
0,23700,82983,106877,DebtCon,Other,,0,0,177.0176744,2,24,40.99520822,SKOR00708
0,23700,87141,140428,DebtCon,ProfExe,22,1,0,169.2836314,1,25,40.98061565,SKOR00714
0,23700,18825,55549,DebtCon,Other,26,0,1,203.8609299,0,25,26.62907739,SKOR00719
0,23800,45279,68939,DebtCon,Other,6,0,0,77.22882195,1,19,35.5214873,SKOR00724
1,23800,19612,77300,DebtCon,ProfExe,15,0,6,173.4666667,0,19,,SKOR00729
0,23800,188250,233800,DebtCon,ProfExe,2,0,0,307.5727526,1,27,36.6907244,SKOR00734
0,23900,236803,267036,HomeImp,Self,7,0,0,252.0735449,1,50,38.07409059,SKOR00739
0,23900,21549,49842,DebtCon,Other,25,0,0,300.2963125,,12,30.20398928,SKOR00744
1,23900,,105700,DebtCon,Other,0.8,,,,,,,SKOR00749
0,23900,55284,92305,DebtCon,Other,7,0,0,241.0836493,1,19,37.47975712,SKOR00754
0,24000,31243,50602,HomeImp,Self,3,1,,135.1985187,,11,25.35716493,SKOR00759
0,24000,43948,86111,HomeImp,Other,24,0,0,258.3035939,0,7,26.61774876,SKOR00765
1,24000,88783,116967,DebtCon,Self,2,0,0,171.5062567,5,23,56.96183857,SKOR00770
0,24000,137000,204963,HomeImp,ProfExe,5,0,0,189.7,1,28,,SKOR00775
0,24000,59300,88000,DebtCon,Other,16,0,0,97.93333333,1,17,,SKOR00780
1,24000,18655,48800,HomeImp,Other,3,0,0,65.96666667,3,12,,SKOR00785
0,24000,111488,163796,DebtCon,Mgr,15,0,0,185.8020505,0,25,32.22967397,SKOR00790
1,24100,164155,225184,HomeImp,Self,2,,,,,,31.56422692,SKOR00795
0,24100,77435,113000,DebtCon,ProfExe,10,0,1,124.7666667,0,19,,SKOR00800
1,24100,30951,58000,DebtCon,Mgr,11,0,4,36.5,0,12,,SKOR00805
0,24100,184697,238729,DebtCon,ProfExe,2,0,0,317.6925568,0,26,37.78203628,SKOR00810
0,24100,61811,97086,DebtCon,Other,6,0,0,222.6265908,1,19,34.68253701,SKOR00816
0,24100,57555,90732,DebtCon,Other,8,0,0,236.9619925,1,19,37.93487786,SKOR00821
0,24100,,49433,DebtCon,Other,,,,83.09972613,,13,26.14897018,SKOR00826
1,24200,10286,,DebtCon,Other,24.5,0,1,216.1333333,4,32,,SKOR00831
0,24200,92572,121310,HomeImp,Mgr,9,0,0,117.0455007,1,24,30.48278003,SKOR00836
0,24200,242111,266670,HomeImp,Self,6,1,0,243.0031287,3,51,36.57538774,SKOR00841
0,24200,22763,47622,DebtCon,Other,23,0,0,126.9226912,1,10,23.04094471,SKOR00846
0,24200,150939,183208,DebtCon,Other,1,0,0,205.776802,0,34,39.65633406,SKOR00851
0,24200,104005,158224,DebtCon,Mgr,14,0,0,175.6220829,0,25,33.99242445,SKOR00856
0,24300,50826,68199,DebtCon,Other,7,0,0,71.1819889,1,19,36.49620108,SKOR00861
0,24300,236390,262210,HomeImp,Self,6,0,0,243.0779001,2,50,36.90666497,SKOR00867
0,24300,21660,48475,DebtCon,Other,26,0,0,102.7828355,0,10,23.24795828,CH00000
0,24300,,60628,DebtCon,Other,23,0,0,145.2927361,0,9,22.98481899,CH00001
1,24400,69873,101484,DebtCon,Other,15,0,6,225.7525542,0,29,,CH00002
0,24400,87838,104468,HomeImp,,6,,,,,,30.28035484,CH00002
0,24400,119111,154860,DebtCon,Mgr,3,0,0,296.9303901,0,25,38.49313261,CH00003
0,24400,147073,182069,DebtCon,Other,2,0,0,173.7149466,0,35,37.81236793,CH00004
0,24400,,59888,DebtCon,Other,,0,0,288.2296811,0,19,38.58133284,CH00004
0,24400,,28900,HomeImp,Other,24,0,0,81.16666667,2,15,,CH00005
0,24400,91316,147837,DebtCon,ProfExe,23,0,0,170.0567485,0,24,42.66845465,CH00006
0,24400,61260,103842,DebtCon,ProfExe,1,0,0,179.5402847,0,26,33.59045514,CH00007
0,24400,95843,123377,DebtCon,Self,2,0,0,201.9767562,1,26,32.90346813,CH00007
0,24500,21470,52228,DebtCon,Other,25,0,0,124.5599493,0,11,23.88812168,CH00008
0,24500,118251,158758,DebtCon,Mgr,2,0,0,282.6499217,0,24,38.84480195,CH00009
0,24500,69615,94656,DebtCon,ProfExe,7,0,1,136.5556217,3,26,35.56529668,CH00009
0,24500,134188,171658,DebtCon,Other,5,1,0,219.1675779,0,20,34.98614057,CH00010
0,24500,67336,96060,DebtCon,ProfExe,8,0,1,142.3442498,3,25,35.97985624,CH00011
1,24500,95736,134000,HomeImp,Mgr,1.5,0,1,122.5,2,20,,CH00011
0,24500,,51623,DebtCon,Other,,,,91.86238836,,12,28.87957066,CH00012
0,24500,123319,159934,DebtCon,Mgr,2,0,0,300.6251895,0,25,37.7861752,CH00013
0,24600,113034,165176,DebtCon,Mgr,15,0,0,194.842164,0,26,32.77014793,CH00014
0,24600,71862,94704,DebtCon,Other,1,0,0,93.26171339,2,29,35.2905832,CH00014
0,24600,41300,61700,DebtCon,Office,19,0,0,181.6333333,2,22,,CH00015
0,24600,,146804,,,,,,,,,17.26353485,CH00016
1,24600,75636,112956,DebtCon,ProfExe,1,1,0,318.5461654,3,42,,CH00016
0,24600,221331,289991,HomeImp,ProfExe,5,,4,474.0270741,,55,31.46338455,CH00017
0,24700,149235,178454,DebtCon,ProfExe,5,0,0,324.1377835,0,34,38.70999145,CH00018
0,24700,111107,163926,DebtCon,Mgr,15,0,1,170.6294314,1,26,32.93429181,CH00018
0,24700,109377,133116,DebtCon,Mgr,10,1,0,184.3557829,5,17,40.2026301,CH00019
0,24700,53925,83056,DebtCon,Mgr,4,0,0,251.1883928,2,25,34.88924173,CH00020
0,24700,77022,112172,DebtCon,Mgr,9,0,1,306.8710779,2,28,30.12004195,CH00021
0,24800,,63753,DebtCon,Other,,0,0,300.7572856,0,19,40.13447676,CH00021
0,24800,109084,140355,DebtCon,Mgr,11,2,0,183.7952585,5,18,40.60479583,CH00022
0,24800,98139,121696,DebtCon,Self,3,0,0,208.5232669,1,27,32.64426513,CH00023
1,24800,37200,67000,DebtCon,Other,10,1,8,242.4666667,4,23,,CH00023
1,24800,76220,102087,HomeImp,Mgr,6,0,1,126.6410196,0,32,48.56957404,CH00024
0,24800,64537,93212,DebtCon,ProfExe,7,1,1,120.3514204,4,25,34.68608867,CH00025
0,24900,60778,94374,DebtCon,Other,5,0,0,232.1188078,1,20,34.92549001,CH00025
1,24900,62191,83694,HomeImp,Other,3,0,0,55.9375123,0,14,62.11072187,CH00026
0,24900,139241,171296,DebtCon,Other,6,1,0,220.6871583,0,19,35.59165567,CH00027
0,25000,60504,93907,DebtCon,Office,1,0,0,99.99371532,0,23,33.49035424,CH00028
0,25000,95651,148280,DebtCon,ProfExe,21,1,0,154.5654328,0,24,42.69533127,CH00028
0,25000,109000,175000,DebtCon,Sales,17,0,0,298.3333333,1,31,,CH00029
0,25000,94000,125000,DebtCon,Office,11,0,1,151.1333333,0,29,,CH00030
0,25000,149000,202500,HomeImp,Other,11,0,0,256.6666667,2,34,,CH00030
0,25000,145000,185000,HomeImp,Self,2,0,0,176.5,1,17,,CH00031
0,25000,57459,96000,DebtCon,Other,16,0,1,133.7666667,0,30,,CH00032
0,25000,84000,120000,DebtCon,Other,1.5,0,0,188.7682131,2,25,,CH00032
0,25000,89000,122000,DebtCon,ProfExe,0,1,0,193.8,3,38,,CH00033
0,25000,22800,49523,DebtCon,Other,36,0,0,281.0666667,1,24,,CH00034
0,25000,,113000,DebtCon,Mgr,9,1,0,168.4,0,27,,CH00035
0,25000,42632,71000,DebtCon,Other,24,,1,284.9333333,1,30,,CH00035
0,25000,71700,122500,DebtCon,Office,0,0,0,303.4,1,24,,CH00036
0,25000,69300,111800,DebtCon,Other,5,0,0,95.36666667,2,32,,CH00037
0,25000,65700,93400,DebtCon,Office,10,0,0,149.1666667,0,21,,CH00037
1,25000,71081,112500,DebtCon,Mgr,3,2,0,87.2,1,27,,CH00038
1,25000,,,DebtCon,Other,22,0,2,203.2,0,23,,CH00039
1,25000,110676,,DebtCon,Sales,8,2,0,119.3666667,0,6,,CH00039
1,25000,184000,232760,DebtCon,Other,4,0,4,230.1,2,44,,CH00040
1,25000,105750,141000,HomeImp,Office,15,1,2,305.3666667,2,14,,CH00041
1,25000,117500,165000,DebtCon,ProfExe,17.5,0,3,239.4,1,27,,CH00042
1,25000,101250,135000,DebtCon,Self,3,0,0,301.3,4,46,,CH00042
1,25000,175225,211000,DebtCon,ProfExe,13,1,2,148.1333333,4,53,,CH00043
1,25000,106282,167500,HomeImp,ProfExe,14,2,4,198.8666667,2,28,,CH00044
1,25000,59841,108620,,Self,20,0,0,101.4666667,0,4,,CH00044
1,25000,132000,165000,DebtCon,ProfExe,10,0,0,196.8333333,1,29,,CH00045
1,25000,122000,151200,DebtCon,Office,1,1,6,262.3333333,3,30,,CH00046
1,25000,11300,154340,DebtCon,Other,19,1,5,119.6666667,1,21,,CH00046
1,25000,39000,72500,DebtCon,Other,3,0,1,114.6666667,3,22,,CH00047
1,25000,112000,157000,DebtCon,Office,5.5,0,0,63.9,3,9,,CH00048
0,25000,,35000,DebtCon,Other,10,1,,88.93333333,,14,,CH00049
0,25000,72077,104294,DebtCon,Mgr,1,,,232.0511235,4,24,40.64547977,CH00049
0,25000,36108,84365,HomeImp,Other,23,0,0,248.8515009,0,7,26.02704025,CH00050
0,25100,85337,104607,HomeImp,,6,,,,,,27.95047513,CH00051
0,25100,28778,50872,DebtCon,Other,28,0,0,304.1951532,,12,31.59946433,CH00051
0,25100,21490,71571,DebtCon,Other,,1,1,101.9251329,1,25,30.44411926,CH00052
0,25100,65633,100776,DebtCon,Other,15,0,1,141.9381303,0,29,40.62020969,CH00053
0,25100,41314,71357,DebtCon,Office,19,0,0,183.6314283,1,22,33.66553412,CH00053
0,25100,58042,98964,DebtCon,Other,16,0,1,125.7958639,0,29,38.3722235,CH00054
0,25100,96627,128022,DebtCon,ProfExe,1,0,0,197.6334714,3,37,35.98054235,CH00055
0,25100,44639,75412,DebtCon,Other,22,,1,284.9136704,0,29,39.51801709,CH00056
0,25100,137489,168216,DebtCon,Other,7,1,0,211.2089809,1,20,34.76794885,CH00056
0,25200,63258,100392,DebtCon,ProfExe,0,0,0,194.7013158,0,25,35.27446098,CH00057
0,25200,73168,93608,DebtCon,Office,9,0,0,151.1214795,0,21,35.59032677,CH00058
0,25200,55823,90658,DebtCon,Office,0,0,0,85.31414308,0,22,35.57129493,CH00058
0,25300,115226,153900,DebtCon,Office,6,,,303.0140835,2,36,41.71511069,CH00059
0,25300,118744,153552,DebtCon,Office,5,,,307.876199,1,35,43.46926337,CH00060
0,25300,51261,87025,DebtCon,Mgr,4,0,0,249.8361848,2,25,31.65878641,CH00060
0,25300,56393,86612,DebtCon,Mgr,6,0,0,258.1473687,1,25,33.19387553,CH00061
1,25400,136322,,DebtCon,ProfExe,2,0,5,303.7379347,1,27,16.6446745,CH00062
0,25400,76194,98188,DebtCon,Mgr,0,,,245.2678533,5,23,42.13810643,CH00063
1,25400,107343,192642,DebtCon,Other,1,0,10,192.6716931,1,14,35.75976024,CH00063
0,25400,61907,87133,DebtCon,Office,0,0,1,81.49211941,0,22,34.36469831,CH00064
0,25400,138132,243327,HomeImp,ProfExe,27,0,0,349.9409295,0,19,37.82005452,CH00065
0,25400,61771,105880,DebtCon,Other,17,0,1,130.1504229,0,29,37.19524901,CH00065
1,25500,63967,87239,DebtCon,Other,6,0,0,,0,0,33.05107375,CH00066
0,25500,79689,117577,DebtCon,ProfExe,9,0,0,114.9684987,0,19,26.48488637,CH00067
0,25500,44562,79481,DebtCon,Other,10,0,0,126.2778082,1,19,40.25073803,CH00067
0,25500,50847,79738,DebtCon,Other,20,0,0,204.6779007,0,26,35.86008764,CH00068
0,25500,235839,267506,HomeImp,Self,5,0,0,240.2170139,3,51,39.04842776,CH00069
0,25500,,44707,DebtCon,Other,,,,95.59549608,,12,27.50357097,CH00070
0,25500,73083,126995,DebtCon,Office,1,0,0,289.2008986,1,24,37.31620765,CH00070
0,25600,47936,80600,DebtCon,Other,23,,1,290.4782768,0,30,37.73494052,CH00071
0,25600,196689,247025,DebtCon,Other,8,0,0,105.425354,1,25,42.6702753,CH00072
0,25600,58606,89508,DebtCon,Other,8,1,0,140.7127577,2,30,41.66996371,CH00072
0,25600,78441,128814,DebtCon,Office,2,0,0,310.5000998,1,24,38.73864962,CH00073
0,25600,111000,153000,DebtCon,ProfExe,7,0,0,112.6333333,3,27,,CH00074
0,25600,76383,103544,DebtCon,Mgr,0,,,222.2421983,5,24,42.93996933,CH00074
1,25600,105480,126389,DebtCon,Mgr,25,0,2,307.4029037,2,35,36.76382417,CH00075
0,25700,197425,242602,DebtCon,Other,8,0,0,102.9603455,2,26,41.27712717,CH00076
1,25700,32613,63065,DebtCon,Other,0,0,0,218.4852751,0,22,41.21010704,CH00077
0,25700,85417,98179,HomeImp,,7,,,,,,30.82947717,CH00077
0,25800,,68913,DebtCon,Other,26,0,0,123.6444881,0,9,22.92513606,CH00078
0,25800,,51824,DebtCon,Other,,,,89.59981508,,12,28.54647846,CH00079
1,25900,42105,73249,DebtCon,Other,2,0,0,109.2111561,3,22,31.80908592,CH00079
0,25900,,33888,HomeImp,Other,24,0,0,73.85849672,2,14,28.24306257,CH00080
1,25900,,,DebtCon,Other,20,0,2,190.9965648,0,22,31.16238948,CH00081
0,25900,80663,122372,DebtCon,ProfExe,10,0,1,133.669494,0,18,26.57393079,CH00081
0,25900,152071,185893,HomeImp,Self,0,0,0,185.543512,0,16,40.6422789,CH00082
0,25900,59575,85837,DebtCon,Other,22,0,1,189.7553505,0,19,24.87461511,CH00083
0,25900,56784,91401,DebtCon,Office,2,0,1,90.16369704,0,23,34.09893173,CH00084
0,26000,150773,179077,DebtCon,Other,1,0,0,186.914467,0,35,38.70777971,CH00084
0,26000,238005,260479,HomeImp,Self,5,1,0,242.2901595,2,51,35.45765879,CH00085
0,26000,100548,207647,DebtCon,Other,22,0,0,218.5959913,0,18,26.55949496,CH00086
0,26000,139904,172310,DebtCon,Other,6,1,0,204.1144147,0,19,34.83482969,CH00086
0,26000,75034,100852,DebtCon,Office,10,0,0,152.3539807,0,20,36.3563094,CH00087
0,26000,81764,118388,DebtCon,ProfExe,9,0,0,130.1924181,0,18,28.15413466,CH00088
0,26000,47067,63292,DebtCon,Office,17,0,0,174.6210154,2,21,33.67314644,CH00088
0,26100,113266,182082,DebtCon,Sales,18,0,0,304.8524691,1,31,33.19394936,CH00089
0,26100,150464,203202,HomeImp,Other,10,0,0,248.4819453,1,33,43.11219067,CH00090
0,26100,,151429,,,,,,,,,15.56700107,CH00091
0,26100,50605,77841,DebtCon,Other,21,,0,286.4482043,1,31,41.17380505,CH00091
1,26100,73525,,DebtCon,Office,3,1,,106.6522984,0,6,22.50817251,CH00092
0,26200,105096,136580,DebtCon,Mgr,9,2,0,181.3585917,4,17,39.18736161,CH00093
0,26200,141109,245422,HomeImp,ProfExe,28,0,0,343.7871223,1,18,38.11355594,CH00093
0,26200,72648,123582,DebtCon,Office,0,1,0,331.3528857,0,23,37.54583738,CH00094
0,26200,149599,181869,DebtCon,Other,1,0,0,204.0289898,0,35,39.80087956,CH00095
0,26200,189252,241754,DebtCon,Other,9,0,0,97.31488774,2,25,40.31269773,CH00095
0,26300,87291,122531,DebtCon,ProfExe,10,0,1,128.4832581,0,18,27.83750961,CH00096
0,26300,52394,93307,DebtCon,Other,24,0,1,184.6560958,0,19,23.54869835,CH00097
0,26300,58369,88124,DebtCon,Other,7,0,0,234.2215473,1,20,37.15829482,CH00098
0,26300,52296,91041,DebtCon,Other,24,1,2,193.8537132,0,19,24.89378113,CH00098
0,26300,,45913,DebtCon,Other,,,,92.57722408,,13,27.92400089,CH00099
0,26300,,43472,DebtCon,Other,,,,90.08032697,,12,28.68850032,CH00100
0,26400,130672,212536,DebtCon,ProfExe,10,0,0,221.5068316,3,26,20.26991879,CH00100
0,26400,128413,207302,DebtCon,ProfExe,9,0,0,228.0151317,3,26,17.87219518,CH00101
0,26400,122105,165000,DebtCon,Mgr,1,0,0,234.4,2,24,,CH00102
0,26400,153853,188760,HomeImp,Self,2,0,0,172.5708333,0,17,43.35819405,CH00102
0,26400,44333,68945,DebtCon,Office,18,0,0,173.4953921,2,21,32.34941205,CH00103
0,26400,196412,250164,DebtCon,Other,9,0,0,97.27834927,1,26,42.334246,CH00104
0,26400,59288,87753,DebtCon,Other,8,1,1,145.8824924,3,29,38.97248671,CH00105
0,26500,,63918,DebtCon,Other,25,0,0,135.4409472,0,8,20.16138785,CH00105
0,26500,63345,100332,DebtCon,Other,16,0,0,139.5105459,0,30,38.42744457,CH00106
0,26500,84769,127773,DebtCon,Other,2,0,0,190.8604772,2,25,42.03163913,CH00107
1,26500,61223,92255,DebtCon,Other,2,0,1,214.0325389,0,17,1.85553998,CH00107
0,26500,34678,68000,DebtCon,Mgr,14,1,0,88.3,6,16,,CH00108
0,26500,76599,119041,DebtCon,Other,4,0,0,97.26565847,1,31,40.12650973,CH00109
0,26500,,61089,DebtCon,Other,27,0,0,144.1920343,0,9,22.81386786,CH00109
1,26600,62895,103000,DebtCon,Self,1,0,5,187.4666667,2,34,,CH00110
0,26600,140561,208775,HomeImp,ProfExe,5,0,0,197.5241025,1,27,36.87838912,CH00111
0,26600,128238,165316,DebtCon,Mgr,1,0,0,236.0659719,2,23,36.93931917,CH00112
0,26600,122501,153280,DebtCon,Mgr,2,0,0,289.581723,0,25,38.1297118,CH00112
0,26700,40785,75601,DebtCon,Mgr,14,1,0,98.2405209,5,15,34.15422819,CH00113
0,26700,144243,176096,DebtCon,Other,1,0,0,194.6797961,0,34,40.47924358,CH00114
0,26700,73468,108774,DebtCon,ProfExe,11,0,0,290.0805914,1,32,39.0422045,CH00114
0,26700,,120179,DebtCon,Mgr,8,0,0,162.12582,0,27,35.09551993,CH00115
0,26800,133594,173255,DebtCon,Other,8,0,0,215.968328,1,19,36.94699749,CH00116
0,26800,139309,166621,DebtCon,Other,5,0,0,217.2114826,0,20,35.18585706,CH00116
0,26800,46236,62711,DebtCon,Office,17,0,0,175.075058,1,22,33.05993364,CH00117
0,26800,35485,74949,DebtCon,Mgr,14,0,0,84.76662481,5,15,36.19145855,CH00118
0,26900,74982,126972,DebtCon,Office,0,0,0,315.8189112,0,23,38.32598985,CH00119
0,26900,69446,104590,DebtCon,ProfExe,11,0,0,287.2759924,1,32,41.49906043,CH00119
0,26900,115638,145440,DebtCon,Office,4,,,294.7001921,2,36,43.90864533,CH00120
1,26900,69000,106500,DebtCon,Sales,0.6,0,1,115.7,2,19,,CH00121
0,26900,54071,85557,DebtCon,Office,0,0,2,91.20997623,0,22,34.5971919,CH00121
0,26900,113724,151969,DebtCon,Office,4,,,294.8927627,1,36,42.39724899,CH00122
0,26900,45763,73797,DebtCon,Other,23,,0,291.5916815,1,29,39.37085816,CH00123
1,27000,79218,115721,DebtCon,Other,9,0,0,280.3437201,0,35,33.22776308,CH00123
0,27000,13718,35684,DebtCon,Other,16,2,0,122.2944468,1,18,24.35575958,CH00124
0,27000,45482,77000,DebtCon,Office,0.8,0,0,164.3,3,19,,CH00125
0,27000,45880,82425,DebtCon,Other,21,0,0,212.6442208,0,27,36.9977936,CH00126
0,27000,54834,85391,DebtCon,Other,9,0,1,132.5785446,2,30,39.30573912,CH00126
0,27000,60631,86091,DebtCon,Other,24,0,2,200.1414536,1,20,26.24875663,CH00127
0,27000,23160,58074,DebtCon,Other,36,0,0,275.8432307,1,24,40.13322041,CH00128
0,27000,,61844,DebtCon,Other,26,0,0,133.0997369,0,8,22.71865262,CH00128
1,27100,63844,101000,DebtCon,Other,8,1,1,128.8,0,22,,CH00129
0,27100,24494,77479,DebtCon,Other,,1,1,101.3129167,1,26,31.12455386,CH00130
0,27100,118200,159739,DebtCon,ProfExe,6,0,1,117.1521605,3,27,34.20600845,CH00130
0,27200,70730,93752,DebtCon,Office,8,0,0,165.9193329,0,20,36.17090549,CH00131
0,27200,83894,121302,DebtCon,ProfExe,6,0,1,124.2746965,0,18,29.73248931,CH00132
0,27200,61000,104044,DebtCon,Other,16,0,1,141.9812345,0,30,39.54650758,CH00133
1,27200,61118,35184,DebtCon,Sales,10,4,2,134.6489043,7,23,45.25528966,CH00133
0,27200,58383,92484,DebtCon,Other,22,1,2,170.0723235,1,20,23.80982026,CH00134
0,27300,66878,93656,DebtCon,Office,11,0,0,153.7959046,0,20,39.08500634,CH00135
0,27300,53223,86696,DebtCon,Office,0,0,0,96.07068788,0,22,34.51779051,CH00135
0,27300,135823,185416,DebtCon,Mgr,1,,,135.3597477,,38,32.79497644,CH00136
0,27300,,116708,DebtCon,Mgr,11,0,0,175.2009602,0,26,33.7478263,CH00137
0,27400,99900,143437,DebtCon,Mgr,21,0,0,211.1082771,0,12,39.11029763,CH00137
1,27400,113364,146520,HomeImp,Office,16,1,1,284.3680179,2,13,34.6276594,CH00138
0,27400,,39858,DebtCon,Other,11,1,,87.37900765,,14,20.58821436,CH00139
0,27400,195497,246354,DebtCon,Other,8,0,0,89.26442741,1,25,39.66482299,CH00140
0,27400,51298,90010,DebtCon,Other,6,1,0,146.6562202,3,29,42.15993654,CH00140
0,27400,46575,85263,DebtCon,Office,1,0,0,155.6470412,2,19,39.4893172,CH00141
0,27500,145774,206788,HomeImp,ProfExe,4,0,0,191.9410188,0,27,38.00119223,CH00142
0,27500,132000,179000,DebtCon,ProfExe,1,1,0,226.2333333,2,19,,CH00142
1,27500,137900,184000,DebtCon,Office,10,0,0,,0,0,,CH00143
0,27500,150666,192346,HomeImp,Self,3,0,0,177.8714733,0,17,39.97865033,CH00144
0,27500,23439,47177,DebtCon,Other,25,0,0,112.8945073,0,11,23.02289409,CH00144
0,27600,60039,86166,DebtCon,Office,0,0,0,100.9493217,0,23,33.82093404,CH00145
0,27600,121592,153432,DebtCon,Mgr,2,0,0,297.0016085,0,24,40.01531648,CH00146
0,27600,131887,174323,DebtCon,Mgr,0,0,0,243.053713,2,24,35.27186703,CH00147
0,27600,64818,91915,DebtCon,Other,16,0,0,99.60460781,0,17,32.46114433,CH00147
0,27600,153063,202542,HomeImp,Other,10,0,0,266.938956,2,33,42.82914582,CH00148
0,27600,123121,157337,DebtCon,Mgr,2,0,0,283.2828535,0,24,36.94827386,CH00149
0,27600,112753,155166,DebtCon,ProfExe,6,0,0,124.9909552,3,26,32.08868135,CH00149
0,27600,129311,188143,DebtCon,Mgr,1,,,122.5168848,,39,30.47417374,CH00150
0,27600,74964,118507,DebtCon,Other,5,0,0,91.7112462,1,32,39.14675577,CH00151
0,27700,103249,206521,DebtCon,Other,24,0,0,196.7816329,0,19,25.68817634,CH00151
0,27700,73148,101462,DebtCon,ProfExe,10,0,0,264.6053894,0,33,40.47579335,CH00152
1,27700,,65635,HomeImp,Other,18,0,3,221.1,1,28,,CH00153
0,27700,77886,114494,DebtCon,ProfExe,9,0,0,118.4713538,0,18,28.34407839,CH00154
0,27700,149169,183234,DebtCon,ProfExe,8,0,0,314.7858392,0,35,37.63668272,CH00154
1,27700,19300,39000,DebtCon,Mgr,12,3,0,212.0666667,0,46,,CH00155
0,27700,76055,126560,DebtCon,Office,0,0,0,310.6263344,1,23,38.98355812,CH00156
0,27700,67446,99206,DebtCon,ProfExe,11,0,0,286.9659711,0,32,38.9951644,CH00156
0,27800,64804,97553,DebtCon,Other,15,1,0,105.0986638,1,17,32.17786106,CH00157
0,27800,127770,169440,DebtCon,Mgr,2,0,0,235.728547,1,24,34.84415543,CH00158
1,27900,62264,39604,DebtCon,Sales,10,3,1,118.7782646,7,23,48.07753147,CH00158
0,27900,149359,192955,HomeImp,Self,0,0,0,172.5795906,1,16,40.13553136,CH00159
0,27900,135511,184219,DebtCon,ProfExe,1,1,0,241.0522835,2,19,38.60649271,CH00160
1,27900,90694,121543,DebtCon,Mgr,5,2,1,107.0462506,8,15,0.838117525,CH00161
0,28000,58002,86427,DebtCon,Other,9,0,1,129.575352,2,29,39.36269322,CH00161
0,28000,59775,87390,DebtCon,Other,8,0,0,138.4864766,3,30,41.54380471,CH00162
0,28000,68000,106000,HomeImp,Other,6,,,114.7,11,21,,CH00163
1,28000,28042,63500,DebtCon,ProfExe,14,2,4,121.7333333,4,28,,CH00163
0,28000,96015,127551,DebtCon,ProfExe,0,1,0,196.5234881,3,37,34.87164312,CH00164
0,28100,100420,207737,DebtCon,Other,22,0,0,197.1981219,0,19,26.37254872,CH00165
0,28100,86778,110851,DebtCon,Office,9,0,0,398.4023372,0,44,41.04058878,CH00165
1,28100,72100,112000,DebtCon,ProfExe,20,4,1,120.7333333,1,58,,CH00166
0,28100,112564,162129,DebtCon,ProfExe,7,0,0,115.564462,2,26,33.09168147,CH00167
1,28100,75768,,DebtCon,Other,9,,0,133.121867,3,33,46.75180011,CH00168
